po_id,vendor_id,sku,qty,status,brand_code,warehouse_id
PO-001329,V-PUMA-01,PUMA-SKU-00079,138,open,PUMA,WH-CHN-01
PO-001330,V-NIKE-01,NIKE-SKU-00080,139,shipped,NIKE,WH-KOL-01
PO-001331,V-PUMA-01,PUMA-SKU-00081,140,received,PUMA,WH-MUM-01
PO-001332,V-NIKE-01,NIKE-SKU-00082,141,closed,NIKE,WH-DEL-01
PO-001333,V-PUMA-01,PUMA-SKU-00083,142,open,PUMA,WH-BLR-01
PO-001334,V-NIKE-01,NIKE-SKU-00084,143,shipped,NIKE,WH-CHN-01
PO-001335,V-PUMA-01,PUMA-SKU-00085,144,received,PUMA,WH-KOL-01
PO-001336,V-NIKE-01,NIKE-SKU-00086,145,closed,NIKE,WH-MUM-01
PO-001337,V-PUMA-01,PUMA-SKU-00087,146,open,PUMA,WH-DEL-01
PO-001338,V-NIKE-01,NIKE-SKU-00088,147,shipped,NIKE,WH-BLR-01
PO-001339,V-PUMA-01,PUMA-SKU-00089,148,received,PUMA,WH-CHN-01
PO-001340,V-NIKE-01,NIKE-SKU-00090,149,closed,NIKE,WH-KOL-01
PO-001341,V-PUMA-01,PUMA-SKU-00091,150,open,PUMA,WH-MUM-01
PO-001342,V-NIKE-01,NIKE-SKU-00092,151,shipped,NIKE,WH-DEL-01
PO-001343,V-PUMA-01,PUMA-SKU-00093,152,received,PUMA,WH-BLR-01
PO-001344,V-NIKE-01,NIKE-SKU-00094,153,closed,NIKE,WH-CHN-01
PO-001345,V-PUMA-01,PUMA-SKU-00095,154,open,PUMA,WH-KOL-01
PO-001346,V-NIKE-01,NIKE-SKU-00096,155,shipped,NIKE,WH-MUM-01
PO-001347,V-PUMA-01,PUMA-SKU-00097,156,received,PUMA,WH-DEL-01
PO-001348,V-NIKE-01,NIKE-SKU-00098,157,closed,NIKE,WH-BLR-01
PO-001349,V-PUMA-01,PUMA-SKU-00099,158,open,PUMA,WH-CHN-01
PO-001350,V-NIKE-01,NIKE-SKU-00100,159,shipped,NIKE,WH-KOL-01
PO-001351,V-PUMA-01,PUMA-SKU-00101,160,received,PUMA,WH-MUM-01
PO-001352,V-NIKE-01,NIKE-SKU-00102,161,closed,NIKE,WH-DEL-01
PO-001353,V-PUMA-01,PUMA-SKU-00103,162,open,PUMA,WH-BLR-01
PO-001354,V-NIKE-01,NIKE-SKU-00104,163,shipped,NIKE,WH-CHN-01
PO-001355,V-PUMA-01,PUMA-SKU-00105,164,received,PUMA,WH-KOL-01
PO-001356,V-NIKE-01,NIKE-SKU-00106,165,closed,NIKE,WH-MUM-01
PO-001357,V-PUMA-01,PUMA-SKU-00107,166,open,PUMA,WH-DEL-01
PO-001358,V-NIKE-01,NIKE-SKU-00108,167,shipped,NIKE,WH-BLR-01
PO-001359,V-PUMA-01,PUMA-SKU-00109,168,received,PUMA,WH-CHN-01
PO-001360,V-NIKE-01,NIKE-SKU-00110,169,closed,NIKE,WH-KOL-01
PO-001361,V-PUMA-01,PUMA-SKU-00111,170,open,PUMA,WH-MUM-01
PO-001362,V-NIKE-01,NIKE-SKU-00112,171,shipped,NIKE,WH-DEL-01
PO-001363,V-PUMA-01,PUMA-SKU-00113,172,received,PUMA,WH-BLR-01
PO-001364,V-NIKE-01,NIKE-SKU-00114,173,closed,NIKE,WH-CHN-01
PO-001365,V-PUMA-01,PUMA-SKU-00115,174,open,PUMA,WH-KOL-01
PO-001366,V-NIKE-01,NIKE-SKU-00116,175,shipped,NIKE,WH-MUM-01
PO-001367,V-PUMA-01,PUMA-SKU-00117,176,received,PUMA,WH-DEL-01
PO-001368,V-NIKE-01,NIKE-SKU-00118,177,closed,NIKE,WH-BLR-01
PO-001369,V-PUMA-01,PUMA-SKU-00119,178,open,PUMA,WH-CHN-01
PO-001370,V-NIKE-01,NIKE-SKU-00120,179,shipped,NIKE,WH-KOL-01
PO-001371,V-PUMA-01,PUMA-SKU-00121,180,received,PUMA,WH-MUM-01
PO-001372,V-NIKE-01,NIKE-SKU-00122,181,closed,NIKE,WH-DEL-01
PO-001373,V-PUMA-01,PUMA-SKU-00123,182,open,PUMA,WH-BLR-01
PO-001374,V-NIKE-01,NIKE-SKU-00124,183,shipped,NIKE,WH-CHN-01
PO-001375,V-PUMA-01,PUMA-SKU-00125,184,received,PUMA,WH-KOL-01
PO-001376,V-NIKE-01,NIKE-SKU-00126,185,closed,NIKE,WH-MUM-01
PO-001377,V-PUMA-01,PUMA-SKU-00127,186,open,PUMA,WH-DEL-01
PO-001378,V-NIKE-01,NIKE-SKU-00128,187,shipped,NIKE,WH-BLR-01
PO-001379,V-PUMA-01,PUMA-SKU-00129,188,received,PUMA,WH-CHN-01
PO-001380,V-NIKE-01,NIKE-SKU-00130,189,closed,NIKE,WH-KOL-01
PO-001381,V-PUMA-01,PUMA-SKU-00131,190,open,PUMA,WH-MUM-01
PO-001382,V-NIKE-01,NIKE-SKU-00132,191,shipped,NIKE,WH-DEL-01
PO-001383,V-PUMA-01,PUMA-SKU-00133,192,received,PUMA,WH-BLR-01
PO-001384,V-NIKE-01,NIKE-SKU-00134,193,closed,NIKE,WH-CHN-01
PO-001385,V-PUMA-01,PUMA-SKU-00135,194,open,PUMA,WH-KOL-01
PO-001386,V-NIKE-01,NIKE-SKU-00136,195,shipped,NIKE,WH-MUM-01
PO-001387,V-PUMA-01,PUMA-SKU-00137,196,received,PUMA,WH-DEL-01
PO-001388,V-NIKE-01,NIKE-SKU-00138,197,closed,NIKE,WH-BLR-01
PO-001389,V-PUMA-01,PUMA-SKU-00139,198,open,PUMA,WH-CHN-01
PO-001390,V-NIKE-01,NIKE-SKU-00140,199,shipped,NIKE,WH-KOL-01
PO-001391,V-PUMA-01,PUMA-SKU-00141,200,received,PUMA,WH-MUM-01
PO-001392,V-NIKE-01,NIKE-SKU-00142,201,closed,NIKE,WH-DEL-01
PO-001393,V-PUMA-01,PUMA-SKU-00143,202,open,PUMA,WH-BLR-01
PO-001394,V-NIKE-01,NIKE-SKU-00144,203,shipped,NIKE,WH-CHN-01
PO-001395,V-PUMA-01,PUMA-SKU-00145,204,received,PUMA,WH-KOL-01
PO-001396,V-NIKE-01,NIKE-SKU-00146,205,closed,NIKE,WH-MUM-01
PO-001397,V-PUMA-01,PUMA-SKU-00147,206,open,PUMA,WH-DEL-01
PO-001398,V-NIKE-01,NIKE-SKU-00148,207,shipped,NIKE,WH-BLR-01
PO-001399,V-PUMA-01,PUMA-SKU-00149,208,received,PUMA,WH-CHN-01
PO-001400,V-NIKE-01,NIKE-SKU-00150,209,closed,NIKE,WH-KOL-01
PO-001401,V-PUMA-01,PUMA-SKU-00151,10,open,PUMA,WH-MUM-01
PO-001402,V-NIKE-01,NIKE-SKU-00152,11,shipped,NIKE,WH-DEL-01
PO-001403,V-PUMA-01,PUMA-SKU-00153,12,received,PUMA,WH-BLR-01
PO-001404,V-NIKE-01,NIKE-SKU-00154,13,closed,NIKE,WH-CHN-01
PO-001405,V-PUMA-01,PUMA-SKU-00155,14,open,PUMA,WH-KOL-01
PO-001406,V-NIKE-01,NIKE-SKU-00156,15,shipped,NIKE,WH-MUM-01
PO-001407,V-PUMA-01,PUMA-SKU-00157,16,received,PUMA,WH-DEL-01
PO-001408,V-NIKE-01,NIKE-SKU-00158,17,closed,NIKE,WH-BLR-01
PO-001409,V-PUMA-01,PUMA-SKU-00159,18,open,PUMA,WH-CHN-01
PO-001410,V-NIKE-01,NIKE-SKU-00160,19,shipped,NIKE,WH-KOL-01
PO-001411,V-PUMA-01,PUMA-SKU-00161,20,received,PUMA,WH-MUM-01
PO-001412,V-NIKE-01,NIKE-SKU-00162,21,closed,NIKE,WH-DEL-01
PO-001413,V-PUMA-01,PUMA-SKU-00163,22,open,PUMA,WH-BLR-01
PO-001414,V-NIKE-01,NIKE-SKU-00164,23,shipped,NIKE,WH-CHN-01
PO-001415,V-PUMA-01,PUMA-SKU-00165,24,received,PUMA,WH-KOL-01
PO-001416,V-NIKE-01,NIKE-SKU-00166,25,closed,NIKE,WH-MUM-01
PO-001417,V-PUMA-01,PUMA-SKU-00167,26,open,PUMA,WH-DEL-01
PO-001418,V-NIKE-01,NIKE-SKU-00168,27,shipped,NIKE,WH-BLR-01
PO-001419,V-PUMA-01,PUMA-SKU-00169,28,received,PUMA,WH-CHN-01
PO-001420,V-NIKE-01,NIKE-SKU-00170,29,closed,NIKE,WH-KOL-01
PO-001421,V-PUMA-01,PUMA-SKU-00171,30,open,PUMA,WH-MUM-01
PO-001422,V-NIKE-01,NIKE-SKU-00172,31,shipped,NIKE,WH-DEL-01
PO-001423,V-PUMA-01,PUMA-SKU-00173,32,received,PUMA,WH-BLR-01
PO-001424,V-NIKE-01,NIKE-SKU-00174,33,closed,NIKE,WH-CHN-01
PO-001425,V-PUMA-01,PUMA-SKU-00175,34,open,PUMA,WH-KOL-01
PO-001426,V-NIKE-01,NIKE-SKU-00176,35,shipped,NIKE,WH-MUM-01
PO-001427,V-PUMA-01,PUMA-SKU-00177,36,received,PUMA,WH-DEL-01
PO-001428,V-NIKE-01,NIKE-SKU-00178,37,closed,NIKE,WH-BLR-01
PO-001429,V-PUMA-01,PUMA-SKU-00179,38,open,PUMA,WH-CHN-01
PO-001430,V-NIKE-01,NIKE-SKU-00180,39,shipped,NIKE,WH-KOL-01
PO-001431,V-PUMA-01,PUMA-SKU-00181,40,received,PUMA,WH-MUM-01
PO-001432,V-NIKE-01,NIKE-SKU-00182,41,closed,NIKE,WH-DEL-01
PO-001433,V-PUMA-01,PUMA-SKU-00183,42,open,PUMA,WH-BLR-01
PO-001434,V-NIKE-01,NIKE-SKU-00184,43,shipped,NIKE,WH-CHN-01
PO-001435,V-PUMA-01,PUMA-SKU-00185,44,received,PUMA,WH-KOL-01
PO-001436,V-NIKE-01,NIKE-SKU-00186,45,closed,NIKE,WH-MUM-01
PO-001437,V-PUMA-01,PUMA-SKU-00187,46,open,PUMA,WH-DEL-01
PO-001438,V-NIKE-01,NIKE-SKU-00188,47,shipped,NIKE,WH-BLR-01
PO-001439,V-PUMA-01,PUMA-SKU-00189,48,received,PUMA,WH-CHN-01
PO-001440,V-NIKE-01,NIKE-SKU-00190,49,closed,NIKE,WH-KOL-01
PO-001441,V-PUMA-01,PUMA-SKU-00191,50,open,PUMA,WH-MUM-01
PO-001442,V-NIKE-01,NIKE-SKU-00192,51,shipped,NIKE,WH-DEL-01
PO-001443,V-PUMA-01,PUMA-SKU-00193,52,received,PUMA,WH-BLR-01
PO-001444,V-NIKE-01,NIKE-SKU-00194,53,closed,NIKE,WH-CHN-01
PO-001445,V-PUMA-01,PUMA-SKU-00195,54,open,PUMA,WH-KOL-01
PO-001446,V-NIKE-01,NIKE-SKU-00196,55,shipped,NIKE,WH-MUM-01
PO-001447,V-PUMA-01,PUMA-SKU-00197,56,received,PUMA,WH-DEL-01
PO-001448,V-NIKE-01,NIKE-SKU-00198,57,closed,NIKE,WH-BLR-01
PO-001449,V-PUMA-01,PUMA-SKU-00199,58,open,PUMA,WH-CHN-01
PO-001450,V-NIKE-01,NIKE-SKU-00200,59,shipped,NIKE,WH-KOL-01
PO-001451,V-PUMA-01,PUMA-SKU-00201,60,received,PUMA,WH-MUM-01
PO-001452,V-NIKE-01,NIKE-SKU-00202,61,closed,NIKE,WH-DEL-01
PO-001453,V-PUMA-01,PUMA-SKU-00203,62,open,PUMA,WH-BLR-01
PO-001454,V-NIKE-01,NIKE-SKU-00204,63,shipped,NIKE,WH-CHN-01
PO-001455,V-PUMA-01,PUMA-SKU-00205,64,received,PUMA,WH-KOL-01
PO-001456,V-NIKE-01,NIKE-SKU-00206,65,closed,NIKE,WH-MUM-01
PO-001457,V-PUMA-01,PUMA-SKU-00207,66,open,PUMA,WH-DEL-01
PO-001458,V-NIKE-01,NIKE-SKU-00208,67,shipped,NIKE,WH-BLR-01
PO-001459,V-PUMA-01,PUMA-SKU-00209,68,received,PUMA,WH-CHN-01
PO-001460,V-NIKE-01,NIKE-SKU-00210,69,closed,NIKE,WH-KOL-01
PO-001461,V-PUMA-01,PUMA-SKU-00211,70,open,PUMA,WH-MUM-01
PO-001462,V-NIKE-01,NIKE-SKU-00212,71,shipped,NIKE,WH-DEL-01
PO-001463,V-PUMA-01,PUMA-SKU-00213,72,received,PUMA,WH-BLR-01
PO-001464,V-NIKE-01,NIKE-SKU-00214,73,closed,NIKE,WH-CHN-01
PO-001465,V-PUMA-01,PUMA-SKU-00215,74,open,PUMA,WH-KOL-01
PO-001466,V-NIKE-01,NIKE-SKU-00216,75,shipped,NIKE,WH-MUM-01
PO-001467,V-PUMA-01,PUMA-SKU-00217,76,received,PUMA,WH-DEL-01
PO-001468,V-NIKE-01,NIKE-SKU-00218,77,closed,NIKE,WH-BLR-01
PO-001469,V-PUMA-01,PUMA-SKU-00219,78,open,PUMA,WH-CHN-01
PO-001470,V-NIKE-01,NIKE-SKU-00220,79,shipped,NIKE,WH-KOL-01
PO-001471,V-PUMA-01,PUMA-SKU-00221,80,received,PUMA,WH-MUM-01
PO-001472,V-NIKE-01,NIKE-SKU-00222,81,closed,NIKE,WH-DEL-01
PO-001473,V-PUMA-01,PUMA-SKU-00223,82,open,PUMA,WH-BLR-01
PO-001474,V-NIKE-01,NIKE-SKU-00224,83,shipped,NIKE,WH-CHN-01
PO-001475,V-PUMA-01,PUMA-SKU-00225,84,received,PUMA,WH-KOL-01
PO-001476,V-NIKE-01,NIKE-SKU-00226,85,closed,NIKE,WH-MUM-01
PO-001477,V-PUMA-01,PUMA-SKU-00227,86,open,PUMA,WH-DEL-01
PO-001478,V-NIKE-01,NIKE-SKU-00228,87,shipped,NIKE,WH-BLR-01
PO-001479,V-PUMA-01,PUMA-SKU-00229,88,received,PUMA,WH-CHN-01
PO-001480,V-NIKE-01,NIKE-SKU-00230,89,closed,NIKE,WH-KOL-01
PO-001481,V-PUMA-01,PUMA-SKU-00231,90,open,PUMA,WH-MUM-01
PO-001482,V-NIKE-01,NIKE-SKU-00232,91,shipped,NIKE,WH-DEL-01
PO-001483,V-PUMA-01,PUMA-SKU-00233,92,received,PUMA,WH-BLR-01
PO-001484,V-NIKE-01,NIKE-SKU-00234,93,closed,NIKE,WH-CHN-01
PO-001485,V-PUMA-01,PUMA-SKU-00235,94,open,PUMA,WH-KOL-01
PO-001486,V-NIKE-01,NIKE-SKU-00236,95,shipped,NIKE,WH-MUM-01
PO-001487,V-PUMA-01,PUMA-SKU-00237,96,received,PUMA,WH-DEL-01
PO-001488,V-NIKE-01,NIKE-SKU-00238,97,closed,NIKE,WH-BLR-01
PO-001489,V-PUMA-01,PUMA-SKU-00239,98,open,PUMA,WH-CHN-01
PO-001490,V-NIKE-01,NIKE-SKU-00240,99,shipped,NIKE,WH-KOL-01
PO-001491,V-PUMA-01,PUMA-SKU-00241,100,received,PUMA,WH-MUM-01
PO-001492,V-NIKE-01,NIKE-SKU-00242,101,closed,NIKE,WH-DEL-01
PO-001493,V-PUMA-01,PUMA-SKU-00243,102,open,PUMA,WH-BLR-01
PO-001494,V-NIKE-01,NIKE-SKU-00244,103,shipped,NIKE,WH-CHN-01
PO-001495,V-PUMA-01,PUMA-SKU-00245,104,received,PUMA,WH-KOL-01
PO-001496,V-NIKE-01,NIKE-SKU-00246,105,closed,NIKE,WH-MUM-01
PO-001497,V-PUMA-01,PUMA-SKU-00247,106,open,PUMA,WH-DEL-01
PO-001498,V-NIKE-01,NIKE-SKU-00248,107,shipped,NIKE,WH-BLR-01
PO-001499,V-PUMA-01,PUMA-SKU-00249,108,received,PUMA,WH-CHN-01
PO-001500,V-NIKE-01,NIKE-SKU-00250,109,closed,NIKE,WH-KOL-01
PO-001501,V-PUMA-01,PUMA-SKU-00001,110,open,PUMA,WH-MUM-01
PO-001502,V-NIKE-01,NIKE-SKU-00002,111,shipped,NIKE,WH-DEL-01
PO-001503,V-PUMA-01,PUMA-SKU-00003,112,received,PUMA,WH-BLR-01
PO-001504,V-NIKE-01,NIKE-SKU-00004,113,closed,NIKE,WH-CHN-01
PO-001505,V-PUMA-01,PUMA-SKU-00005,114,open,PUMA,WH-KOL-01
PO-001506,V-NIKE-01,NIKE-SKU-00006,115,shipped,NIKE,WH-MUM-01
PO-001507,V-PUMA-01,PUMA-SKU-00007,116,received,PUMA,WH-DEL-01
PO-001508,V-NIKE-01,NIKE-SKU-00008,117,closed,NIKE,WH-BLR-01
PO-001509,V-PUMA-01,PUMA-SKU-00009,118,open,PUMA,WH-CHN-01
PO-001510,V-NIKE-01,NIKE-SKU-00010,119,shipped,NIKE,WH-KOL-01
PO-001511,V-PUMA-01,PUMA-SKU-00011,120,received,PUMA,WH-MUM-01
PO-001512,V-NIKE-01,NIKE-SKU-00012,121,closed,NIKE,WH-DEL-01
PO-001513,V-PUMA-01,PUMA-SKU-00013,122,open,PUMA,WH-BLR-01
PO-001514,V-NIKE-01,NIKE-SKU-00014,123,shipped,NIKE,WH-CHN-01
PO-001515,V-PUMA-01,PUMA-SKU-00015,124,received,PUMA,WH-KOL-01
PO-001516,V-NIKE-01,NIKE-SKU-00016,125,closed,NIKE,WH-MUM-01
PO-001517,V-PUMA-01,PUMA-SKU-00017,126,open,PUMA,WH-DEL-01
PO-001518,V-NIKE-01,NIKE-SKU-00018,127,shipped,NIKE,WH-BLR-01
PO-001519,V-PUMA-01,PUMA-SKU-00019,128,received,PUMA,WH-CHN-01
PO-001520,V-NIKE-01,NIKE-SKU-00020,129,closed,NIKE,WH-KOL-01
PO-001521,V-PUMA-01,PUMA-SKU-00021,130,open,PUMA,WH-MUM-01
PO-001522,V-NIKE-01,NIKE-SKU-00022,131,shipped,NIKE,WH-DEL-01
PO-001523,V-PUMA-01,PUMA-SKU-00023,132,received,PUMA,WH-BLR-01
PO-001524,V-NIKE-01,NIKE-SKU-00024,133,closed,NIKE,WH-CHN-01
PO-001525,V-PUMA-01,PUMA-SKU-00025,134,open,PUMA,WH-KOL-01
PO-001526,V-NIKE-01,NIKE-SKU-00026,135,shipped,NIKE,WH-MUM-01
PO-001527,V-PUMA-01,PUMA-SKU-00027,136,received,PUMA,WH-DEL-01
PO-001528,V-NIKE-01,NIKE-SKU-00028,137,closed,NIKE,WH-BLR-01
PO-001529,V-PUMA-01,PUMA-SKU-00029,138,open,PUMA,WH-CHN-01
PO-001530,V-NIKE-01,NIKE-SKU-00030,139,shipped,NIKE,WH-KOL-01
PO-001531,V-PUMA-01,PUMA-SKU-00031,140,received,PUMA,WH-MUM-01
PO-001532,V-NIKE-01,NIKE-SKU-00032,141,closed,NIKE,WH-DEL-01
PO-001533,V-PUMA-01,PUMA-SKU-00033,142,open,PUMA,WH-BLR-01
PO-001534,V-NIKE-01,NIKE-SKU-00034,143,shipped,NIKE,WH-CHN-01
PO-001535,V-PUMA-01,PUMA-SKU-00035,144,received,PUMA,WH-KOL-01
PO-001536,V-NIKE-01,NIKE-SKU-00036,145,closed,NIKE,WH-MUM-01
PO-001537,V-PUMA-01,PUMA-SKU-00037,146,open,PUMA,WH-DEL-01
PO-001538,V-NIKE-01,NIKE-SKU-00038,147,shipped,NIKE,WH-BLR-01
PO-001539,V-PUMA-01,PUMA-SKU-00039,148,received,PUMA,WH-CHN-01
PO-001540,V-NIKE-01,NIKE-SKU-00040,149,closed,NIKE,WH-KOL-01
PO-001541,V-PUMA-01,PUMA-SKU-00041,150,open,PUMA,WH-MUM-01
PO-001542,V-NIKE-01,NIKE-SKU-00042,151,shipped,NIKE,WH-DEL-01
PO-001543,V-PUMA-01,PUMA-SKU-00043,152,received,PUMA,WH-BLR-01
PO-001544,V-NIKE-01,NIKE-SKU-00044,153,closed,NIKE,WH-CHN-01
PO-001545,V-PUMA-01,PUMA-SKU-00045,154,open,PUMA,WH-KOL-01
PO-001546,V-NIKE-01,NIKE-SKU-00046,155,shipped,NIKE,WH-MUM-01
PO-001547,V-PUMA-01,PUMA-SKU-00047,156,received,PUMA,WH-DEL-01
PO-001548,V-NIKE-01,NIKE-SKU-00048,157,closed,NIKE,WH-BLR-01
PO-001549,V-PUMA-01,PUMA-SKU-00049,158,open,PUMA,WH-CHN-01
PO-001550,V-NIKE-01,NIKE-SKU-00050,159,shipped,NIKE,WH-KOL-01
PO-001551,V-PUMA-01,PUMA-SKU-00051,160,received,PUMA,WH-MUM-01
PO-001552,V-NIKE-01,NIKE-SKU-00052,161,closed,NIKE,WH-DEL-01
PO-001553,V-PUMA-01,PUMA-SKU-00053,162,open,PUMA,WH-BLR-01
PO-001554,V-NIKE-01,NIKE-SKU-00054,163,shipped,NIKE,WH-CHN-01
PO-001555,V-PUMA-01,PUMA-SKU-00055,164,received,PUMA,WH-KOL-01
PO-001556,V-NIKE-01,NIKE-SKU-00056,165,closed,NIKE,WH-MUM-01
PO-001557,V-PUMA-01,PUMA-SKU-00057,166,open,PUMA,WH-DEL-01
PO-001558,V-NIKE-01,NIKE-SKU-00058,167,shipped,NIKE,WH-BLR-01
PO-001559,V-PUMA-01,PUMA-SKU-00059,168,received,PUMA,WH-CHN-01
PO-001560,V-NIKE-01,NIKE-SKU-00060,169,closed,NIKE,WH-KOL-01
PO-001561,V-PUMA-01,PUMA-SKU-00061,170,open,PUMA,WH-MUM-01
PO-001562,V-NIKE-01,NIKE-SKU-00062,171,shipped,NIKE,WH-DEL-01
PO-001563,V-PUMA-01,PUMA-SKU-00063,172,received,PUMA,WH-BLR-01
PO-001564,V-NIKE-01,NIKE-SKU-00064,173,closed,NIKE,WH-CHN-01
PO-001565,V-PUMA-01,PUMA-SKU-00065,174,open,PUMA,WH-KOL-01
PO-001566,V-NIKE-01,NIKE-SKU-00066,175,shipped,NIKE,WH-MUM-01
PO-001567,V-PUMA-01,PUMA-SKU-00067,176,received,PUMA,WH-DEL-01
PO-001568,V-NIKE-01,NIKE-SKU-00068,177,closed,NIKE,WH-BLR-01
PO-001569,V-PUMA-01,PUMA-SKU-00069,178,open,PUMA,WH-CHN-01
PO-001570,V-NIKE-01,NIKE-SKU-00070,179,shipped,NIKE,WH-KOL-01
PO-001571,V-PUMA-01,PUMA-SKU-00071,180,received,PUMA,WH-MUM-01
PO-001572,V-NIKE-01,NIKE-SKU-00072,181,closed,NIKE,WH-DEL-01
PO-001573,V-PUMA-01,PUMA-SKU-00073,182,open,PUMA,WH-BLR-01
PO-001574,V-NIKE-01,NIKE-SKU-00074,183,shipped,NIKE,WH-CHN-01
PO-001575,V-PUMA-01,PUMA-SKU-00075,184,received,PUMA,WH-KOL-01
PO-001576,V-NIKE-01,NIKE-SKU-00076,185,closed,NIKE,WH-MUM-01
PO-001577,V-PUMA-01,PUMA-SKU-00077,186,open,PUMA,WH-DEL-01
PO-001578,V-NIKE-01,NIKE-SKU-00078,187,shipped,NIKE,WH-BLR-01
PO-001579,V-PUMA-01,PUMA-SKU-00079,188,received,PUMA,WH-CHN-01
PO-001580,V-NIKE-01,NIKE-SKU-00080,189,closed,NIKE,WH-KOL-01
PO-001581,V-PUMA-01,PUMA-SKU-00081,190,open,PUMA,WH-MUM-01
PO-001582,V-NIKE-01,NIKE-SKU-00082,191,shipped,NIKE,WH-DEL-01
PO-001583,V-PUMA-01,PUMA-SKU-00083,192,received,PUMA,WH-BLR-01
PO-001584,V-NIKE-01,NIKE-SKU-00084,193,closed,NIKE,WH-CHN-01
PO-001585,V-PUMA-01,PUMA-SKU-00085,194,open,PUMA,WH-KOL-01
PO-001586,V-NIKE-01,NIKE-SKU-00086,195,shipped,NIKE,WH-MUM-01
PO-001587,V-PUMA-01,PUMA-SKU-00087,196,received,PUMA,WH-DEL-01
PO-001588,V-NIKE-01,NIKE-SKU-00088,197,closed,NIKE,WH-BLR-01
PO-001589,V-PUMA-01,PUMA-SKU-00089,198,open,PUMA,WH-CHN-01
PO-001590,V-NIKE-01,NIKE-SKU-00090,199,shipped,NIKE,WH-KOL-01
PO-001591,V-PUMA-01,PUMA-SKU-00091,200,received,PUMA,WH-MUM-01
PO-001592,V-NIKE-01,NIKE-SKU-00092,201,closed,NIKE,WH-DEL-01
PO-001593,V-PUMA-01,PUMA-SKU-00093,202,open,PUMA,WH-BLR-01
PO-001594,V-NIKE-01,NIKE-SKU-00094,203,shipped,NIKE,WH-CHN-01
PO-001595,V-PUMA-01,PUMA-SKU-00095,204,received,PUMA,WH-KOL-01
PO-001596,V-NIKE-01,NIKE-SKU-00096,205,closed,NIKE,WH-MUM-01
PO-001597,V-PUMA-01,PUMA-SKU-00097,206,open,PUMA,WH-DEL-01
PO-001598,V-NIKE-01,NIKE-SKU-00098,207,shipped,NIKE,WH-BLR-01
PO-001599,V-PUMA-01,PUMA-SKU-00099,208,received,PUMA,WH-CHN-01
PO-001600,V-NIKE-01,NIKE-SKU-00100,209,closed,NIKE,WH-KOL-01
PO-001601,V-PUMA-01,PUMA-SKU-00101,10,open,PUMA,WH-MUM-01
PO-001602,V-NIKE-01,NIKE-SKU-00102,11,shipped,NIKE,WH-DEL-01
PO-001603,V-PUMA-01,PUMA-SKU-00103,12,received,PUMA,WH-BLR-01
PO-001604,V-NIKE-01,NIKE-SKU-00104,13,closed,NIKE,WH-CHN-01
PO-001605,V-PUMA-01,PUMA-SKU-00105,14,open,PUMA,WH-KOL-01
PO-001606,V-NIKE-01,NIKE-SKU-00106,15,shipped,NIKE,WH-MUM-01
PO-001607,V-PUMA-01,PUMA-SKU-00107,16,received,PUMA,WH-DEL-01
PO-001608,V-NIKE-01,NIKE-SKU-00108,17,closed,NIKE,WH-BLR-01
PO-001609,V-PUMA-01,PUMA-SKU-00109,18,open,PUMA,WH-CHN-01
PO-001610,V-NIKE-01,NIKE-SKU-00110,19,shipped,NIKE,WH-KOL-01
PO-001611,V-PUMA-01,PUMA-SKU-00111,20,received,PUMA,WH-MUM-01
PO-001612,V-NIKE-01,NIKE-SKU-00112,21,closed,NIKE,WH-DEL-01
PO-001613,V-PUMA-01,PUMA-SKU-00113,22,open,PUMA,WH-BLR-01
PO-001614,V-NIKE-01,NIKE-SKU-00114,23,shipped,NIKE,WH-CHN-01
PO-001615,V-PUMA-01,PUMA-SKU-00115,24,received,PUMA,WH-KOL-01
PO-001616,V-NIKE-01,NIKE-SKU-00116,25,closed,NIKE,WH-MUM-01
PO-001617,V-PUMA-01,PUMA-SKU-00117,26,open,PUMA,WH-DEL-01
PO-001618,V-NIKE-01,NIKE-SKU-00118,27,shipped,NIKE,WH-BLR-01
PO-001619,V-PUMA-01,PUMA-SKU-00119,28,received,PUMA,WH-CHN-01
PO-001620,V-NIKE-01,NIKE-SKU-00120,29,closed,NIKE,WH-KOL-01
PO-001621,V-PUMA-01,PUMA-SKU-00121,30,open,PUMA,WH-MUM-01
PO-001622,V-NIKE-01,NIKE-SKU-00122,31,shipped,NIKE,WH-DEL-01
PO-001623,V-PUMA-01,PUMA-SKU-00123,32,received,PUMA,WH-BLR-01
PO-001624,V-NIKE-01,NIKE-SKU-00124,33,closed,NIKE,WH-CHN-01
PO-001625,V-PUMA-01,PUMA-SKU-00125,34,open,PUMA,WH-KOL-01
PO-001626,V-NIKE-01,NIKE-SKU-00126,35,shipped,NIKE,WH-MUM-01
PO-001627,V-PUMA-01,PUMA-SKU-00127,36,received,PUMA,WH-DEL-01
PO-001628,V-NIKE-01,NIKE-SKU-00128,37,closed,NIKE,WH-BLR-01
PO-001629,V-PUMA-01,PUMA-SKU-00129,38,open,PUMA,WH-CHN-01
PO-001630,V-NIKE-01,NIKE-SKU-00130,39,shipped,NIKE,WH-KOL-01
PO-001631,V-PUMA-01,PUMA-SKU-00131,40,received,PUMA,WH-MUM-01
PO-001632,V-NIKE-01,NIKE-SKU-00132,41,closed,NIKE,WH-DEL-01
PO-001633,V-PUMA-01,PUMA-SKU-00133,42,open,PUMA,WH-BLR-01
